player_name,pos,Draft Capital,birth_date,breakout_age,Year1,Age1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Speed1,BMI1,YPC1,YCO/A1,MTF/A1,Break%1,elu1,Year2,Age2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Speed2,BMI2,YPC2,YCO/A2,MTF/A2,Break%2,elu2,Year3,Age3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Speed3,BMI3,YPC3,YCO/A3,MTF/A3,Break%3,elu3,Year4,Age4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,Speed4,BMI4,YPC4,YCO/A4,MTF/A4,Break%4,birthday_parsed,birthdate_source_url
Lorenzo Booker,RB,3.0,1984-06-14,,2003.0,19.21,0.105,0.1,0.0,0.0,0.0,0.0,,,,,,,,2003.0,19.21,0.012,0.012,0.0,0.0,0.0,0.0,,,,,,,,2004.0,20.22,0.032,0.03,0.0,0.0,0.0,0.0,,,,,,,,2005.0,21.22,0.17,0.162,0.0,0.0,0.0,0.0,,,,,,,1984-06-14,https://www.pro-football-reference.com/players/B/BookLo00.htm
Lorenzo Taliaferro,RB,4.0,1991-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-12-23,https://www.pro-football-reference.com/players/T/TaliLo00.htm
Luke Staley,RB,7.0,1980-09-16,19.96,2000.0,19.96,0.391,0.297,0.0,0.0,0.0,0.0,,,,,,,,2000.0,19.96,0.05,0.038,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.96,0.091,0.069,0.001,0.001,0.0,0.0,,,,,,,,2001.0,20.96,0.497,0.377,0.001,0.001,0.0,0.0,,,,,,,1980-09-16,https://en.wikipedia.org/wiki/Luke_Staley
Madison Hedgecock,RB,7.0,1981-08-27,,2001.0,20.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2002.0,21.01,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2002.0,21.01,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2004.0,23.01,0.007,0.006,0.0,0.0,0.0,0.0,,,,,,,1981-08-27,https://www.pro-football-reference.com/players/H/HedgMa00.htm
Malaefou MacKenzie,RB,7.0,1979-07-24,,2000.0,21.11,0.045,0.027,0.0,0.0,0.0,0.0,,,,,,,,2000.0,21.11,0.04,0.024,0.0,0.0,0.0,0.0,,,,,,,,2002.0,23.11,0.152,0.091,0.0,0.0,0.0,0.0,,,,,,,,2002.0,23.11,0.052,0.031,0.0,0.0,0.0,0.0,,,,,,,1979-07-24,https://www.pro-football-reference.com/players/M/MacKMa20.htm
Malcolm Perry,RB,7.0,1997-04-19,20.37,2016.0,19.37,0.076,0.065,0.0,0.0,0.0,0.0,,,,,,,,2017.0,20.37,0.251,0.213,0.052,0.045,0.0,0.0,,,,,,,,2017.0,20.37,1.138,0.967,0.052,0.045,0.0,0.0,,,,,,,,2018.0,21.37,0.188,0.16,0.317,0.27,0.0,0.0,,,,,,,1997-04-19,https://www.pro-football-reference.com/players/P/PerrMa00.htm
Manuel White,RB,4.0,1982-07-02,,2001.0,19.17,0.013,0.008,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.17,0.176,0.105,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.17,0.092,0.055,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.17,0.195,0.117,0.0,0.0,0.0,0.0,,,,,,,1982-07-02,https://en.wikipedia.org/wiki/Manuel_White
MarShawn Lloyd,RB,3.0,2001-01-05,21.65,2021.0,20.65,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,2021.0,20.65,0.066,0.066,0.0,0.0,0.0,0.0,,,,,,,,2022.0,21.65,0.07,0.07,0.0,0.0,0.0,0.0,,,,,,,,2022.0,21.65,0.28,0.28,0.0,0.0,0.0,0.0,,,,,,,2001-01-05,https://www.pro-football-reference.com/players/L/LloyMa00.htm
Marcus Lattimore,RB,4.0,1991-10-29,18.84,2010.0,18.84,0.549,0.549,0.0,0.0,0.0,0.0,,,,,,,,2010.0,18.84,0.105,0.105,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.84,0.065,0.065,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.84,0.437,0.437,0.0,0.0,0.0,0.0,,,,,,,1991-10-29,https://en.wikipedia.org/wiki/Marcus_Lattimore
Marcus Murphy,RB,7.0,1991-10-03,,2010.0,18.91,0.086,0.082,0.0,0.0,0.0,0.0,,,,,,,,2010.0,18.91,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.91,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.91,0.081,0.081,0.0,0.0,0.0,0.0,,,,,,,1991-10-03,https://www.pro-football-reference.com/players/M/MurpMa03.htm
Marcus Thomas,RB,5.0,1985-09-23,,2004.0,18.94,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2005.0,19.94,0.196,0.137,0.0,0.0,0.0,0.0,,,,,,,,2005.0,19.94,0.113,0.079,0.0,0.0,0.0,0.0,,,,,,,,2006.0,20.94,0.155,0.108,0.021,0.015,0.0,0.0,,,,,,,1985-09-23,https://www.pro-football-reference.com/players/T/ThomMa99.htm
Marion Barber III,RB,4.0,1983-06-10,18.23,2001.0,18.23,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2001.0,18.23,0.349,0.349,0.0,0.0,0.0,0.0,,,,,,,,2002.0,19.23,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,2002.0,19.23,0.014,0.014,0.0,0.0,0.0,0.0,,,,,,,1983-06-10,https://www.pro-football-reference.com/players/B/BarbMa01.htm
Marion Grice,RB,6.0,1991-04-10,21.4,2012.0,21.4,0.184,0.175,0.0,0.0,0.0,0.0,,,,,,,,2012.0,21.4,0.267,0.254,0.0,0.0,0.0,0.0,,,,,,,,2013.0,22.4,0.384,0.365,0.0,0.0,0.0,0.0,,,,,,,,2013.0,22.4,0.166,0.158,0.0,0.0,0.0,0.0,,,,,,,1991-04-10,https://www.pro-football-reference.com/players/G/GricMa00.htm
Mark Ingram,RB,1.0,1989-12-21,18.7,2008.0,18.7,0.011,0.011,0.0,0.0,0.0,0.0,,,,,,,,2008.0,18.7,0.697,0.697,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.7,0.815,0.815,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.7,0.152,0.152,0.0,0.0,0.0,0.0,,,,,,,1989-12-21,https://www.pro-football-reference.com/players/I/IngrMa01.htm
Mark Walton,RB,4.0,1997-03-29,18.43,2015.0,18.43,0.312,0.297,0.0,0.0,0.0,0.0,,,,,,,,2015.0,18.43,0.068,0.065,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.43,0.416,0.395,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.43,0.052,0.05,0.0,0.0,0.0,0.0,,,,,,,1997-03-29,https://www.pro-football-reference.com/players/W/WaltMa00.htm
Marlon Mack,RB,4.0,1996-03-07,18.49,2014.0,18.49,0.63,0.535,0.0,0.0,0.0,0.0,,,,,,,,2014.0,18.49,0.034,0.029,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.49,0.427,0.363,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.49,0.041,0.035,0.0,0.0,0.0,0.0,,,,,,,1996-03-07,https://www.pro-football-reference.com/players/M/MackMa00.htm
Marquez Williams,RB,7.0,1994-07-16,,2016.0,22.13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2016.0,22.13,0.021,0.02,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-07-16,https://www.pro-football-reference.com/players/W/WillMa09.htm
Marshawn Lynch,RB,1.0,1986-04-22,19.36,2004.0,18.36,0.063,0.038,0.025,0.015,0.0,0.0,,,,,,,,2005.0,19.36,0.497,0.298,0.027,0.016,0.0,0.0,,,,,,,,2005.0,19.36,0.027,0.016,0.027,0.016,0.0,0.0,,,,,,,,2006.0,20.36,0.426,0.256,0.0,0.0,0.0,0.0,,,,,,,1986-04-22,https://www.pro-football-reference.com/players/L/LyncMa00.htm
Matt Forte,RB,2.0,1985-12-10,19.73,2004.0,18.73,0.071,0.049,0.0,0.0,0.0,0.0,,,,,,,,2005.0,19.73,0.228,0.16,0.0,0.0,0.0,0.0,,,,,,,,2005.0,19.73,0.057,0.04,0.0,0.0,0.0,0.0,,,,,,,,2006.0,20.73,0.367,0.257,0.0,0.0,0.0,0.0,,,,,,,1985-12-10,https://www.pro-football-reference.com/players/F/FortMa00.htm
Matt Jones,RB,1.0,1983-04-22,18.36,2001.0,18.36,0.007,0.007,0.285,0.285,0.0,0.0,,,,,,,,2001.0,18.36,0.434,0.434,0.285,0.285,0.0,0.0,,,,,,,,2002.0,19.36,0.007,0.007,0.867,0.867,0.0,0.0,,,,,,,,2002.0,19.36,0.302,0.302,0.867,0.867,0.0,0.0,,,,,,,1983-04-22,https://www.pro-football-reference.com/players/J/JoneMa00.htm
Matthew Dayes,RB,7.0,1994-09-03,19.99,2013.0,19.0,0.186,0.177,0.0,0.0,0.0,0.0,,,,,,,,2013.0,19.0,0.066,0.062,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.99,0.275,0.261,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.99,0.165,0.156,0.0,0.0,0.0,0.0,,,,,,,1994-09-03,https://www.pro-football-reference.com/players/D/DayeMa00.htm
Maurice Clarett,RB,3.0,1983-10-29,18.84,2002.0,18.84,0.093,0.093,0.0,0.0,0.0,0.0,,,,,,,,2002.0,18.84,0.826,0.826,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-10-29,https://en.wikipedia.org/wiki/Maurice_Clarett
Maurice Jones-Drew,RB,2.0,1985-03-23,18.44,2003.0,18.44,0.319,0.191,0.0,0.0,0.0,0.0,,,,,,,,2003.0,18.44,0.02,0.012,0.0,0.0,0.0,0.0,,,,,,,,2004.0,19.44,0.117,0.07,0.009,0.005,0.0,0.0,,,,,,,,2005.0,20.44,0.332,0.199,0.0,0.0,0.0,0.0,,,,,,,1985-03-23,https://en.wikipedia.org/wiki/Maurice_Jones-Drew
Maurice Morris,RB,2.0,1979-12-01,20.75,2000.0,20.75,0.395,0.237,0.0,0.0,0.0,0.0,,,,,,,,2000.0,20.75,0.043,0.026,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.75,0.04,0.024,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.75,0.353,0.212,0.0,0.0,0.0,0.0,,,,,,,1979-12-01,https://www.pro-football-reference.com/players/M/MorrMa00.htm
Melvin Gordon,RB,1.0,1993-04-13,19.39,2011.0,18.38,0.03,0.03,0.0,0.0,0.0,0.0,,,,,,,,2012.0,19.39,0.048,0.048,0.0,0.0,0.0,0.0,,,,,,,,2012.0,19.39,0.241,0.241,0.0,0.0,0.0,0.0,,,,,,,,2013.0,20.39,0.587,0.587,0.0,0.0,0.0,0.0,,,,,,,1993-04-13,https://www.pro-football-reference.com/players/G/GordMe00.htm
Mewelde Moore,RB,4.0,1982-07-24,19.11,2000.0,18.11,0.16,0.112,0.002,0.001,0.0,0.0,,,,,,,,2000.0,18.11,0.067,0.047,0.002,0.001,0.0,0.0,,,,,,,,2001.0,19.11,0.238,0.166,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.11,0.351,0.246,0.0,0.0,0.0,0.0,,,,,,,1982-07-24,https://www.pro-football-reference.com/players/M/MoorMe00.htm
Michael Bennett,RB,1.0,1978-08-13,22.05,2000.0,22.05,0.761,0.761,0.0,0.0,0.0,0.0,,,,,,,,2000.0,22.05,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,2011.0,33.05,0.114,0.114,0.0,0.0,0.0,0.0,,,,,,,,2012.0,34.05,0.097,0.097,0.0,0.0,0.0,0.0,,,,,,,1978-08-13,https://www.pro-football-reference.com/players/B/BennMi00.htm
Michael Burton,RB,5.0,1992-02-01,,2011.0,19.58,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.58,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.58,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.58,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1992-02-01,https://www.pro-football-reference.com/players/B/BurtMi00.htm
Michael Bush,RB,4.0,1984-06-16,19.21,2003.0,19.21,0.224,0.157,0.06,0.042,0.0,0.0,,,,,,,,2003.0,19.21,0.06,0.042,0.06,0.042,0.0,0.0,,,,,,,,2004.0,20.21,0.022,0.016,0.025,0.018,0.0,0.0,,,,,,,,2005.0,21.21,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1984-06-16,https://www.pro-football-reference.com/players/B/BushMi00.htm
Michael Carter,RB,4.0,1999-03-08,18.49,2017.0,18.49,0.042,0.04,0.0,0.0,0.0,0.0,,,,,,,,2017.0,18.49,0.294,0.279,0.0,0.0,0.0,0.0,,,,,,,,2018.0,19.49,0.06,0.057,0.0,0.0,0.0,0.0,,,,,,,,2018.0,19.49,0.18,0.171,0.0,0.0,0.0,0.0,,,,,,,1999-03-08,https://www.pro-football-reference.com/players/C/CartMi02.htm
Michael Cox,RB,7.0,1988-11-14,,2002.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2009.0,20.8,0.09,0.09,0.0,0.0,0.0,0.0,,,,,,,,2009.0,20.8,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2010.0,21.8,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,1988-11-14,https://www.pro-football-reference.com/players/C/CoxxMi00.htm
Michael Smith,RB,7.0,1988-08-09,,2000.0,12.06,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2006.0,18.06,0.124,0.124,0.0,0.0,0.0,0.0,,,,,,,,2006.0,18.06,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2007.0,19.06,0.015,0.015,0.0,0.0,0.0,0.0,,,,,,,1988-08-09,https://www.pro-football-reference.com/players/S/SmitMi01.htm
Michael Turner,RB,5.0,1982-02-13,18.55,2000.0,18.55,0.493,0.345,0.0,0.0,0.0,0.0,,,,,,,,2000.0,18.55,0.01,0.007,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.55,0.018,0.012,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.55,0.199,0.139,0.0,0.0,0.0,0.0,,,,,,,1982-02-13,https://www.pro-football-reference.com/players/T/TurnMi00.htm
Michael Wiley,RB,5.0,1978-01-05,42.66,2019.0,41.65,0.017,0.016,0.0,0.0,0.0,0.0,,,,,,,,2019.0,41.65,0.026,0.025,0.0,0.0,0.0,0.0,,,,,,,,2020.0,42.66,0.354,0.337,0.0,0.0,0.0,0.0,,,,,,,,2020.0,42.66,0.015,0.015,0.0,0.0,0.0,0.0,,,,,,,1978-01-05,https://www.pro-football-reference.com/players/W/WileMi00.htm
Mike Anderson,RB,6.0,1981-12-08,18.73,2000.0,18.73,0.977,0.977,0.0,0.0,0.0,0.0,,,,,,,,2000.0,18.73,0.025,0.025,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.73,0.019,0.019,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.73,0.324,0.324,0.0,0.0,0.0,0.0,,,,,,,1981-12-08,https://www.pro-football-reference.com/players/A/AndeCh21.htm
Mike Davis,RB,4.0,1993-02-19,12.53,2005.0,12.53,0.245,0.245,0.0,0.0,0.0,0.0,,,,,,,,2005.0,12.53,0.026,0.026,0.0,0.0,0.0,0.0,,,,,,,,2006.0,13.53,0.198,0.198,0.0,0.0,0.0,0.0,,,,,,,,2006.0,13.53,0.014,0.014,0.0,0.0,0.0,0.0,,,,,,,1993-02-19,https://www.pro-football-reference.com/players/D/DaviMi01.htm
Mike Gillislee,RB,5.0,1990-11-01,19.83,2009.0,18.83,0.058,0.058,0.0,0.0,0.0,0.0,,,,,,,,2009.0,18.83,0.019,0.019,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.83,0.359,0.359,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.83,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,1990-11-01,https://www.pro-football-reference.com/players/G/GillMi00.htm
Mike Goodson,RB,4.0,1987-05-23,19.28,2006.0,19.28,0.325,0.309,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.28,0.023,0.022,0.0,0.0,0.0,0.0,,,,,,,,2007.0,20.28,0.218,0.207,0.0,0.0,0.0,0.0,,,,,,,,2007.0,20.28,0.29,0.276,0.0,0.0,0.0,0.0,,,,,,,1987-05-23,https://www.pro-football-reference.com/players/G/GoodMi00.htm
Mike Green,RB,7.0,1976-09-02,,2006.0,30.0,0.011,0.011,0.0,0.0,0.0,0.0,,,,,,,,2006.0,30.0,0.164,0.164,0.0,0.0,0.0,0.0,,,,,,,,2007.0,31.0,0.051,0.051,0.0,0.0,0.0,0.0,,,,,,,,2007.0,31.0,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,1976-09-02,https://www.pro-football-reference.com/players/G/GreeMi00.htm
Mike Hart,RB,6.0,1986-04-09,15.4,2000.0,14.4,0.124,0.117,0.0,0.0,0.0,0.0,,,,,,,,2001.0,15.4,0.26,0.247,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986-04-09,https://www.pro-football-reference.com/players/H/HartMi00.htm
Mike James,RB,6.0,1991-04-13,,2009.0,18.39,0.027,0.025,0.0,0.0,0.0,0.0,,,,,,,,2009.0,18.39,0.015,0.015,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.39,0.136,0.129,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.39,0.033,0.031,0.0,0.0,0.0,0.0,,,,,,,1991-04-13,https://www.pro-football-reference.com/players/J/JameMi00.htm
Mike Karney,RB,5.0,1981-07-06,,2000.0,19.16,0.007,0.004,0.0,0.0,0.0,0.0,,,,,,,,2000.0,19.16,0.007,0.004,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.16,0.028,0.017,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.16,0.003,0.002,0.0,0.0,0.0,0.0,,,,,,,1981-07-06,https://www.pro-football-reference.com/players/K/KarnMi00.htm
Mike Weber,RB,7.0,1997-08-25,19.02,2016.0,19.02,0.37,0.37,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.02,0.016,0.016,0.0,0.0,0.0,0.0,,,,,,,,2017.0,20.02,0.013,0.013,0.0,0.0,0.0,0.0,,,,,,,,2017.0,20.02,0.213,0.213,0.0,0.0,0.0,0.0,,,,,,,1997-08-25,https://en.wikipedia.org/wiki/Mike_Weber_(American_football)
Mikel Leshoure,RB,2.0,1990-03-30,19.43,2008.0,18.43,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,,2008.0,18.43,0.042,0.042,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.43,0.325,0.325,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.43,0.105,0.105,0.0,0.0,0.0,0.0,,,,,,,1990-03-30,https://www.pro-football-reference.com/players/L/LeshMi00.htm
Miles Sanders,RB,2.0,1997-05-01,,2016.0,19.34,0.042,0.042,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.34,0.021,0.021,0.0,0.0,0.0,0.0,,,,,,,,2017.0,20.34,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2017.0,20.34,0.057,0.057,0.0,0.0,0.0,0.0,,,,,,,1997-05-01,https://www.pro-football-reference.com/players/S/SandMi01.htm
Montario Hardesty,RB,2.0,1987-02-01,,2005.0,18.58,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.58,0.139,0.139,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.58,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,2007.0,20.58,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,1987-02-01,https://www.pro-football-reference.com/players/H/HardMo00.htm
Montee Ball,RB,2.0,1990-12-05,19.74,2009.0,18.74,0.196,0.196,0.0,0.0,0.0,0.0,,,,,,,,2009.0,18.74,0.017,0.017,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.74,0.721,0.721,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.74,0.025,0.025,0.0,0.0,0.0,0.0,,,,,,,1990-12-05,https://www.pro-football-reference.com/players/B/BallMo00.htm
Moran Norris,RB,4.0,1978-06-16,,2000.0,22.21,0.177,0.168,0.0,0.0,0.0,0.0,,,,,,,,2000.0,22.21,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-06-16,https://www.pro-football-reference.com/players/N/NorrMo00.htm
Musa Smith,RB,3.0,1982-05-31,18.26,2000.0,18.26,0.248,0.248,0.0,0.0,0.0,0.0,,,,,,,,2000.0,18.26,-0.001,-0.001,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.26,0.015,0.015,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.26,0.25,0.25,0.0,0.0,0.0,0.0,,,,,,,1982-05-31,https://www.pro-football-reference.com/players/S/SmitMu00.htm
Myles Gaskin,RB,7.0,1997-02-15,18.54,2015.0,18.54,0.621,0.59,0.0,0.0,0.0,0.0,,,,,,,,2015.0,18.54,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.54,0.296,0.281,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.54,0.03,0.028,0.0,0.0,0.0,0.0,,,,,,,1997-02-15,https://www.pro-football-reference.com/players/G/GaskMy00.htm
Najee Harris,RB,1.0,1998-03-09,,2017.0,19.48,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.48,0.122,0.122,0.0,0.0,0.0,0.0,,,,,,,,2018.0,20.48,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2018.0,20.48,0.119,0.119,0.0,0.0,0.0,0.0,,,,,,,1998-03-09,https://www.pro-football-reference.com/players/H/HarrNa00.htm
Najeh Davenport,RB,4.0,1979-02-08,,2000.0,21.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2000.0,21.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,22.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,22.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1979-02-08,https://www.pro-football-reference.com/players/D/DaveNa00.htm
Nate Ilaoa,RB,7.0,1983-04-04,,2002.0,19.41,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2002.0,19.41,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.41,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2005.0,22.41,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1983-04-04,https://en.wikipedia.org/wiki/Nate_Ilaoa
Nehemiah Broughton,RB,7.0,1982-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-11-04,https://www.pro-football-reference.com/players/B/BrouNe00.htm
Nick Bawden,RB,7.0,1996-06-22,,2014.0,18.19,0.009,0.007,0.082,0.062,0.0,0.0,,,,,,,,2016.0,20.19,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2016.0,20.19,0.034,0.026,0.0,0.0,0.0,0.0,,,,,,,,2017.0,21.19,0.065,0.05,0.0,0.0,0.0,0.0,,,,,,,1996-06-22,https://www.pro-football-reference.com/players/B/BawdNi00.htm
Nick Chubb,RB,2.0,1995-12-27,18.68,2014.0,18.68,0.589,0.589,0.0,0.0,0.0,0.0,,,,,,,,2014.0,18.68,0.083,0.083,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.68,0.405,0.405,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.68,0.042,0.042,0.0,0.0,0.0,0.0,,,,,,,1995-12-27,https://www.pro-football-reference.com/players/C/ChubNi00.htm
Noah Herron,RB,7.0,1982-04-03,20.41,2001.0,19.41,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.41,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.41,0.033,0.033,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.41,0.454,0.454,0.0,0.0,0.0,0.0,,,,,,,1982-04-03,https://www.pro-football-reference.com/players/H/HerrNo00.htm
Nyheim Hines,RB,4.0,1996-11-12,,2015.0,18.8,0.069,0.066,0.0,0.0,0.0,0.0,,,,,,,,2015.0,18.8,0.072,0.068,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.8,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.8,0.078,0.074,0.0,0.0,0.0,0.0,,,,,,,1996-11-12,https://www.pro-football-reference.com/players/H/HineNy00.htm
Ollie Gordon,RB,6.0,2004-01-15,19.63,2022.0,18.63,0.052,0.05,0.0,0.0,0.0,0.0,,,,,,,,2022.0,18.63,0.084,0.08,0.0,0.0,0.0,0.0,,,,,,,,2023.0,19.63,0.807,0.767,0.0,0.0,0.0,0.0,,,,,,,,2023.0,19.63,0.07,0.067,0.0,0.0,0.0,0.0,,,,,,,2004-01-15,https://www.pro-football-reference.com/players/G/GordOl00.htm
Omar Easy,RB,4.0,1977-10-29,,2000.0,22.84,0.04,0.04,0.0,0.0,0.0,0.0,,,,,,,,2000.0,22.84,0.068,0.068,0.0,0.0,0.0,0.0,,,,,,,,2001.0,23.84,0.014,0.014,0.0,0.0,0.0,0.0,,,,,,,,2001.0,23.84,0.078,0.078,0.0,0.0,0.0,0.0,,,,,,,1977-10-29,https://www.pro-football-reference.com/players/E/EasyOm00.htm
Omarion Hampton,RB,1.0,2003-03-16,20.46,2022.0,19.46,0.018,0.017,0.0,0.0,0.0,0.0,,,,,,,,2022.0,19.46,0.125,0.119,0.0,0.0,0.0,0.0,,,,,,,,2023.0,20.46,0.482,0.458,0.0,0.0,0.0,0.0,,,,,,,,2023.0,20.46,0.048,0.045,0.0,0.0,0.0,0.0,,,,,,,2003-03-16,https://www.pro-football-reference.com/players/H/HampOm00.htm
Onterrio Smith,RB,4.0,1980-12-08,20.73,2001.0,20.73,0.033,0.02,0.028,0.017,0.0,0.0,,,,,,,,2001.0,20.73,0.342,0.205,0.028,0.017,0.0,0.0,,,,,,,,2002.0,21.73,0.013,0.008,0.0,0.0,0.0,0.0,,,,,,,,2002.0,21.73,0.424,0.254,0.0,0.0,0.0,0.0,,,,,,,1980-12-08,https://www.pro-football-reference.com/players/S/SmitOn00.htm
Oren O'Neal,RB,6.0,1983-09-08,,2003.0,19.98,0.112,0.085,0.0,0.0,0.0,0.0,,,,,,,,2003.0,19.98,0.011,0.008,0.0,0.0,0.0,0.0,,,,,,,,2004.0,20.98,0.076,0.058,0.0,0.0,0.0,0.0,,,,,,,,2005.0,21.98,0.085,0.065,0.0,0.0,0.0,0.0,,,,,,,1983-09-08,https://en.wikipedia.org/wiki/Oren_O'Neal
Ovie Mughelli,RB,4.0,1980-06-10,,2000.0,20.23,0.116,0.111,0.0,0.0,0.0,0.0,,,,,,,,2000.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.23,0.014,0.014,0.0,0.0,0.0,0.0,,,,,,,,2002.0,22.23,0.026,0.024,0.0,0.0,0.0,0.0,,,,,,,1980-06-10,https://www.pro-football-reference.com/players/M/MughOv00.htm
